10722	2543	2419
10723	2543	2580
10724	2543	2591
10725	2544	1807
10726	2544	2329
10727	2544	2430
10728	2544	2771
10729	2545	1701
10730	2545	1854
10731	2545	1902
10732	2545	2467
10733	2546	1434
10734	2546	1866
10735	2546	1912
10736	2546	2482
10737	2546	2603
10738	2547	1850
10739	2548	1655
10740	2548	1688
10741	2548	2388
10742	2548	2430
10743	2548	2469
10744	2548	2735
10745	2548	2786
10746	2549	1879
10747	2549	2399
10748	2549	2597
10749	2549	2738
10750	2549	2770
10751	2549	2783
10752	2550	2576
10753	2550	2749
10754	2550	2759
10755	2551	1786
10756	2551	1952
10757	2551	2337
10758	2551	2452
10759	2551	2767
10760	2551	2779
10761	2552	2495
10762	2553	2485
10763	2553	2711
10764	2553	2722
10765	2553	2751
10766	2553	2763
10767	2554	2427
10768	2555	1666
10769	2555	1889
10770	2555	1939
10771	2555	1970
10772	2555	2456
10773	2555	2569
10774	2556	1887
10775	2556	2453
10776	2557	1888
10777	2557	2325
10778	2557	2584
10779	2557	2607
10780	2557	2776
10781	2558	1688
10782	2558	2480
10783	2558	2716
10784	2558	2773
10785	2558	2786
10786	2559	2419
10787	2559	2591
10788	2560	1715
10789	2560	1956
10790	2560	2417
10791	2560	2759
10792	2562	1883
10793	2562	2574
10794	2563	1779
10795	2563	2570
10796	2563	2606
10797	2563	2774
10798	2564	2409
10799	2566	1928
10800	2566	1973
10801	2566	2536
10802	2566	2542
10803	2566	2599
10804	2566	2787
10805	2567	1893
10806	2567	1983
10807	2567	2603
10808	2568	1812
10809	2568	1942
10810	2568	2758
10811	2568	2785
10812	2569	1984
10813	2569	2480
10814	2569	2555
10815	2569	2761
10816	2569	2779
10817	2570	1802
10818	2570	2563
10819	2570	2608
10820	2570	2613
10821	2570	2788
10822	2571	1983
10823	2571	2318
10824	2571	2535
10825	2572	1976
10826	2572	1982
10827	2572	2519
10828	2573	1801
10829	2573	1953
10830	2573	2509
10831	2573	2604
10832	2573	2775
10833	2574	1951
10834	2574	1971
10835	2574	2409
10836	2574	2562
10837	2575	1518
10838	2575	2420
10839	2576	2463
10840	2576	2550
10841	2576	2749
10842	2577	1958
10843	2577	2516
10844	2577	2769
10845	2577	2789
10846	2578	1803
10847	2578	1853
10848	2578	1953
10849	2578	1977
10850	2578	2517
10851	2578	2754
10852	2578	2775
10853	2578	2784
10854	2579	1971
10855	2580	1917
10856	2580	2543
10857	2580	2745
10858	2581	1976
10859	2582	1771
10860	2582	1963
10861	2582	2438
10862	2582	2779
10863	2583	2606
10864	2583	2609
10865	2583	2773
10866	2584	2460
10867	2584	2557
10868	2584	2607
10869	2584	2776
10870	2585	2486
10871	2585	2605
10872	2585	2781
10873	2586	1950
10874	2586	1963
10875	2586	2432
10876	2586	2774
10877	2587	1971
10878	2587	1974
10879	2587	2408
10880	2588	1990
10881	2589	1963
10882	2589	1969
10883	2589	2433
10884	2589	2511
10885	2589	2774
10886	2589	2779
10887	2590	2540
10888	2590	2601
10889	2590	2772
10890	2591	1948
10891	2591	1966
10892	2591	2543
10893	2591	2559
10894	2592	1783
10895	2592	1965
10896	2592	1988
10897	2592	2476
10898	2592	2539
10899	2592	2606
10900	2592	2610
10901	2592	2762
10902	2592	2771
10903	2592	2789
10904	2593	1919
10905	2593	2524
10906	2593	2748
10907	2595	1763
10908	2595	1981
10909	2595	2770
10910	2596	2441
10911	2596	2499
10912	2596	2528
10913	2596	2600
10914	2596	2775
10915	2597	1852
10916	2597	1956
10917	2597	2515
10918	2597	2549
10919	2597	2759
10920	2597	2770
10921	2597	2783
10922	2598	1986
10923	2598	2523
10924	2598	2607
10925	2598	2769
10926	2599	1969
10927	2599	1983
10928	2599	2566
10929	2599	2787
10930	2600	1879
10931	2600	1896
10932	2600	1932
10933	2600	1956
10934	2600	2596
10935	2600	2612
10936	2600	2783
10937	2601	2532
10938	2601	2590
10939	2601	2776
10940	2601	2787
10941	2602	1910
10942	2602	2784
10943	2603	1980
10944	2603	1983
10945	2603	2546
10946	2603	2567
10947	2603	2614
10948	2603	2787
10949	2604	1667
10950	2604	2573
10951	2604	2783
10952	2605	1949
10953	2605	2585
10954	2605	2778
10955	2606	1965
10956	2606	1988
10957	2606	2518
10958	2606	2563
10959	2606	2583
10960	2606	2592
10961	2606	2613
10962	2606	2774
10963	2606	2786
10964	2607	2527
10965	2607	2557
10966	2607	2584
10967	2607	2598
10968	2607	2776
10969	2607	2789
10970	2608	1968
10971	2608	1980
10972	2608	1984
10973	2608	2570
10974	2608	2613
10975	2608	2788
10976	2609	1985
10977	2609	2583
10978	2609	2613
10979	2609	2773
10980	2610	1958
10981	2610	2592
10982	2610	2613
10983	2610	2771
10984	2610	2782
10985	2610	2789
10986	2611	1892
10987	2611	2296
10988	2611	2785
10989	2612	1834
10990	2612	1943
10991	2612	2600
10992	2612	2783
10993	2612	2785
10994	2613	1985
10995	2613	2570
10996	2613	2606
10997	2613	2608
10998	2613	2609
10999	2613	2610
11000	2613	2786
11001	2613	2788
11002	2614	1988
11003	2614	2603
11004	2614	2787
11005	2614	2789
11006	2616	2793
11007	2617	2791
11008	2618	2082
11009	2618	2622
11010	2618	2636
11011	2619	2008
11012	2619	2013
11013	2619	2088
11014	2619	2100
11015	2619	2727
11016	2619	2815
11017	2620	2099
11018	2620	2669
11019	2620	2713
11020	2620	2809
11021	2620	2817
11022	2621	1993
11023	2621	2019
11024	2621	2069
11025	2621	2079
11026	2621	2635
11027	2621	2642
11028	2621	2692
11029	2621	2712
11030	2621	2812
11031	2622	2037
11032	2622	2063
11033	2622	2082
11034	2622	2618
11035	2622	2639
11036	2622	2643
11037	2622	2663
11038	2622	2733
11039	2622	2816
11040	2623	1999
11041	2623	2015
11042	2623	2022
11043	2623	2071
11044	2623	2086
11045	2623	2630
11046	2623	2662
11047	2623	2818
11048	2624	1995
11049	2624	2014
11050	2624	2016
11051	2624	2056
11052	2624	2065
11053	2624	2077
11054	2624	2147
11055	2624	2638
11056	2625	2000
11057	2625	2018
11058	2625	2046
11059	2625	2134
11060	2625	2628
11061	2625	2644
11062	2625	2649
11063	2625	2665
11064	2625	2714
11065	2625	2816
11066	2626	1993
11067	2626	2005
11068	2626	2024
11069	2626	2039
11070	2626	2080
11071	2626	2637
11072	2626	2678
11073	2626	2742
11074	2626	2812
11075	2627	2023
11076	2627	2113
11077	2627	2629
11078	2627	2632
11079	2628	2018
11080	2628	2029
11081	2628	2047
11082	2628	2117
11083	2628	2134
11084	2628	2625
11085	2628	2748
11086	2628	2819
11087	2629	2023
11088	2629	2030
11089	2629	2113
11090	2629	2155
11091	2629	2231
11092	2629	2267
11093	2629	2627
11094	2629	2656
11095	2629	2658
11096	2629	2691
11097	2630	2020
11098	2630	2026
11099	2630	2032
11100	2630	2623
11101	2630	2693
11102	2630	2700
11103	2630	2821
11104	2631	2093
11105	2632	2003
11106	2632	2627
11107	2633	2054
11108	2633	2057
11109	2633	2139
11110	2633	2164
11111	2633	2174
11112	2634	1996
11113	2634	2028
11114	2634	2033
11115	2634	2042
11116	2634	2073
11117	2634	2109
11118	2634	2179
11119	2634	2225
11120	2634	2647
11121	2634	2684
11122	2635	2019
11123	2635	2079
11124	2635	2166
11125	2635	2169
11126	2635	2621
11127	2636	2105
11128	2636	2108
11129	2636	2265
11130	2636	2618
11131	2636	2643
11132	2637	1994
11133	2637	2024
11134	2637	2034
11135	2637	2038
11136	2637	2048
11137	2637	2080
11138	2637	2626
11139	2637	2682
11140	2637	2715
11141	2637	2755
11142	2637	2820
11143	2638	2016
11144	2638	2072
11145	2638	2077
11146	2638	2144
11147	2638	2147
11148	2638	2624
11149	2638	2765
11150	2639	1995
11151	2639	2031
11152	2639	2037
11153	2639	2154
11154	2639	2159
11155	2639	2622
11156	2640	2083
11157	2640	2141
11158	2641	2650
11159	2641	2652
11160	2641	2683
11161	2641	2809
11162	2642	2005
11163	2642	2049
11164	2642	2102
11165	2642	2126
11166	2642	2252
11167	2642	2621
11168	2642	2692
11169	2642	2699
11170	2642	2712
11171	2642	2812
11172	2643	2041
11173	2643	2108
11174	2643	2265
11175	2643	2622
11176	2643	2636
11177	2643	2663
11178	2643	2674
11179	2643	2732
11180	2643	2733
11181	2643	2816
11182	2644	2115
11183	2644	2171
11184	2644	2336
11185	2644	2625
11186	2644	2665
11187	2644	2714
11188	2644	2816
11189	2645	2112
11190	2645	2165
11191	2645	2210
11192	2645	2346
11193	2645	2673
11194	2645	2812
11195	2646	2092
11196	2646	2094
11197	2646	2320
11198	2647	2002
11199	2647	2142
11200	2647	2152
11201	2647	2161
11202	2647	2262
11203	2647	2378
11204	2647	2634
11205	2647	2684
11206	2648	2064
11207	2648	2296
11208	2648	2738
11209	2648	2759
11210	2648	2823
11211	2649	2044
11212	2649	2107
11213	2649	2625
11214	2650	2218
11215	2650	2641
11216	2650	2817
11217	2651	2004
11218	2651	2053
11219	2651	2066
11220	2651	2114
11221	2651	2135
11222	2651	2676
11223	2651	2813
11224	2652	2641
11225	2652	2739
11226	2652	2814
11227	2653	2128
11228	2653	2195
11229	2653	2352
11230	2653	2690
11231	2653	2808
11232	2654	2811
11233	2655	2111
11234	2655	2672
11235	2655	2724
11236	2656	2091
11237	2656	2114
11238	2656	2213
11239	2656	2221
11240	2656	2396
11241	2656	2629
11242	2656	2691
11243	2657	1999
11244	2657	2042
11245	2657	2050
11246	2657	2120
11247	2657	2161
11248	2657	2255
11249	2657	2349
11250	2657	2667
11251	2657	2818
11252	2658	2132
11253	2658	2155
11254	2658	2167
11255	2658	2231
11256	2658	2353
11257	2658	2629
11258	2658	2813
11259	2659	2053
11260	2659	2125
11261	2659	2131
11262	2659	2232
11263	2659	2259
11264	2659	2666
11265	2659	2704
11266	2659	2813
11267	2660	2146
11268	2660	2253
11269	2660	2292
11270	2660	2358
11271	2660	2675
11272	2660	2684
11273	2661	2160
11274	2661	2180
11275	2661	2195
11276	2661	2341
11277	2661	2808
11278	2661	2810
11279	2662	2118
11280	2662	2120
11281	2662	2229
11282	2662	2340
11283	2662	2623
11284	2662	2700
11285	2662	2818
11286	2663	2115
11287	2663	2216
11288	2663	2335
11289	2663	2354
11290	2663	2385
11291	2663	2622
11292	2663	2643
11293	2663	2720
11294	2663	2733
11295	2663	2816
11296	2664	2026
11297	2664	2122
11298	2664	2394
11299	2664	2821
11300	2665	2108
11301	2665	2317
11302	2665	2370
11303	2665	2625
11304	2665	2644
11305	2665	2714
11306	2665	2816
11307	2666	2135
11308	2666	2143
11309	2666	2167
11310	2666	2290
11311	2666	2414
11312	2666	2659
11313	2666	2704
11314	2666	2813
11315	2667	2032
11316	2667	2124
11317	2667	2163
11318	2667	2224
11319	2667	2298
11320	2667	2657
11321	2667	2764
11322	2667	2821
11323	2668	2373
11324	2668	2726
11325	2668	2737
11326	2668	2809
11327	2668	2814
11328	2669	2373
11329	2669	2379
11330	2669	2620
11331	2669	2701
11332	2669	2713
11333	2669	2809
11334	2669	2817
11335	2670	2191
11336	2670	2192
11337	2670	2223
11338	2670	2276
11339	2670	2316
11340	2671	2131
11341	2671	2132
11342	2671	2332
11343	2671	2488
11344	2671	2813
11345	2672	2172
11346	2672	2206
11347	2672	2247
11348	2672	2655
11349	2672	2724
11350	2672	2761
11351	2673	2038
11352	2673	2112
11353	2673	2129
11354	2673	2210
11355	2673	2226
11356	2673	2346
11357	2673	2351
11358	2673	2645
11359	2673	2740
11360	2673	2760
11361	2673	2820
11362	2674	2287
11363	2674	2319
11364	2674	2643
11365	2674	2720
11366	2674	2819
11367	2675	2340
11368	2675	2425
11369	2675	2660
11370	2675	2709
11371	2676	2017
11372	2676	2125
11373	2676	2155
11374	2676	2322
11375	2676	2343
11376	2676	2651
11377	2676	2703
11378	2676	2813
11379	2677	2209
11380	2677	2246
11381	2677	2348
11382	2677	2475
11383	2677	2743
11384	2678	2165
11385	2678	2185
11386	2678	2407
11387	2678	2626
11388	2678	2715
11389	2678	2742
11390	2678	2812
11391	2679	2105
11392	2679	2171
11393	2679	2203
11394	2679	2314
11395	2679	2317
11396	2679	2705
11397	2680	2103
11398	2680	2198
11399	2681	2157
11400	2681	2350
11401	2681	2391
11402	2681	2720
11403	2682	2012
11404	2682	2137
11405	2682	2204
11406	2682	2637
11407	2682	2715
11408	2682	2755
11409	2682	2820
11410	2683	2187
11411	2683	2379
11412	2683	2641
11413	2683	2739
11414	2683	2809
11415	2684	2146
11416	2684	2201
11417	2684	2255
11418	2684	2292
11419	2684	2634
11420	2684	2647
11421	2684	2660
11422	2684	2709
11423	2684	2718
11424	2685	2164
11425	2685	2403
11426	2685	2741
11427	2686	2024
11428	2686	2112
11429	2686	2126
11430	2686	2137
11431	2686	2170
11432	2686	2185
11433	2686	2307
11434	2686	2723
11435	2686	2766
11436	2686	2812
11437	2686	2820
11438	2687	2018
11439	2687	2216
11440	2687	2256
11441	2687	2284
11442	2687	2382
11443	2687	2423
11444	2687	2705
11445	2687	2756
11446	2687	2816
11447	2687	2819
11448	2688	2212
11449	2688	2294
11450	2688	2337
11451	2688	2472
11452	2688	2716
11453	2688	2717
11454	2688	2822
11455	2689	2352
11456	2689	2722
11457	2689	2808
11458	2690	2195
11459	2690	2653
11460	2690	2711
11461	2690	2810
11462	2690	2811
11463	2691	2027
11464	2691	2138
11465	2691	2197
11466	2691	2306
11467	2691	2334
11468	2691	2343
11469	2691	2436
11470	2691	2446
11471	2691	2629
11472	2691	2656
11473	2691	2730
11474	2692	2039
11475	2692	2170
11476	2692	2621
11477	2692	2642
11478	2692	2707
11479	2692	2712
11480	2692	2812
11481	2693	2124
11482	2693	2312
11483	2693	2630
11484	2693	2700
11485	2693	2821
11486	2694	2013
11487	2694	2180
11488	2694	2485
11489	2694	2721
11490	2694	2722
11491	2694	2810
11492	2694	2815
11493	2695	2014
11494	2695	2251
11495	2695	2274
11496	2695	2304
11497	2695	2356
11498	2695	2731
11499	2696	2240
11500	2696	2338
11501	2697	2079
11502	2697	2156
11503	2698	2130
11504	2698	2204
11505	2698	2313
11506	2698	2326
11507	2698	2484
11508	2698	2707
11509	2699	2034
11510	2699	2126
11511	2699	2129
11512	2699	2252
11513	2699	2263
11514	2699	2324
11515	2699	2344
11516	2699	2642
11517	2699	2707
11518	2699	2820
11519	2700	2630
11520	2700	2662
11521	2700	2693
11522	2700	2821
11523	2701	2373
11524	2701	2669
11525	2701	2753
11526	2701	2814
11527	2702	2212
11528	2702	2237
11529	2702	2400
11530	2702	2494
11531	2702	2512
11532	2702	2762
11533	2702	2782
11534	2702	2822
11535	2702	2824
11536	2703	2077
11537	2703	2154
11538	2703	2207
11539	2703	2240
11540	2703	2291
11541	2703	2304
11542	2703	2360
11543	2703	2676
11544	2703	2747
11545	2704	2322
11546	2704	2332
11547	2704	2413
11548	2704	2459
11549	2704	2525
11550	2704	2659
11551	2704	2666
11552	2704	2765
11553	2704	2813
11554	2705	2063
11555	2705	2171
11556	2705	2299
11557	2705	2317
11558	2705	2335
11559	2705	2679
11560	2705	2687
11561	2705	2756
11562	2705	2816
11563	2705	2819
11564	2706	2271
11565	2706	2281
11566	2706	2331
11567	2706	2431
11568	2706	2825
11569	2707	2068
11570	2707	2170
11571	2707	2204
11572	2707	2226
11573	2707	2342
11574	2707	2426
11575	2707	2484
11576	2707	2692
11577	2707	2698
11578	2707	2699
11579	2707	2820
11580	2708	2383
11581	2708	2503
11582	2708	2505
11583	2708	2767
11584	2708	2772
11585	2708	2822
11586	2708	2826
11587	2709	2255
11588	2709	2261
11589	2709	2340
11590	2709	2425
11591	2709	2514
11592	2709	2675
11593	2709	2684
11594	2709	2818
11595	2710	2286
11596	2710	2329
11597	2710	2476
11598	2710	2771
11599	2711	2087
11600	2711	2341
11601	2711	2481
11602	2711	2485
11603	2711	2553
11604	2711	2690
11605	2711	2763
11606	2711	2810
11607	2711	2811
11608	2712	2307
11609	2712	2408
11610	2712	2471
11611	2712	2478
11612	2712	2501
11613	2712	2621
11614	2712	2642
11615	2712	2692
11616	2712	2812
11617	2713	2498
11618	2713	2620
11619	2713	2669
11620	2713	2753
11621	2713	2809
11622	2713	2817
11623	2714	2082
11624	2714	2265
11625	2714	2385
11626	2714	2524
11627	2714	2625
11628	2714	2644
11629	2714	2665
11630	2714	2748
11631	2714	2816
11632	2715	2185
11633	2715	2393
11634	2715	2407
11635	2715	2637
11636	2715	2678
11637	2715	2682
11638	2715	2755
11639	2715	2820
11640	2716	2293
11641	2716	2337
11642	2716	2433
11643	2716	2438
11644	2716	2480
11645	2716	2558
11646	2716	2688
11647	2716	2779
11648	2716	2826
11649	2717	2212
11650	2717	2422
11651	2717	2472
11652	2717	2516
11653	2717	2688
11654	2717	2824
11655	2718	2404
11656	2718	2684
11657	2719	2064
11658	2719	2238
11659	2719	2463
11660	2719	2489
11661	2719	2752
11662	2719	2823
11663	2720	2216
11664	2720	2301
11665	2720	2335
11666	2720	2391
11667	2720	2410
11668	2720	2663
11669	2720	2674
11670	2720	2681
11671	2720	2819
11672	2721	2485
11673	2721	2694
11674	2721	2751
11675	2721	2811
11676	2722	2553
11677	2722	2689
11678	2722	2694
11679	2722	2751
11680	2722	2810
11681	2722	2815
11682	2723	2080
11683	2723	2210
11684	2723	2252
11685	2723	2471
11686	2723	2686
11687	2723	2766
11688	2723	2812
11689	2723	2820
11690	2724	2178
11691	2724	2363
11692	2724	2453
11693	2724	2655
11694	2724	2672
11695	2724	2773
11696	2725	2278
11697	2725	2326
11698	2725	2328
11699	2725	2760
11700	2726	2218
11701	2726	2373
11702	2726	2668
11703	2726	2757
11704	2726	2817
11705	2727	2619
11706	2727	2815
11707	2728	2237
11708	2728	2325
11709	2728	2460
11710	2728	2527
11711	2728	2532
11712	2728	2776
11713	2728	2824
11714	2729	2052
11715	2729	2245
11716	2729	2281
11717	2729	2390
11718	2729	2397
11719	2729	2398
11720	2729	2462
11721	2729	2754
11722	2729	2780
11723	2729	2825
11724	2730	2056
11725	2730	2214
11726	2730	2323
11727	2730	2371
11728	2730	2691
11729	2731	2065
11730	2731	2365
11731	2731	2507
11732	2731	2695
11733	2731	2768
11734	2732	2044
11735	2732	2190
11736	2732	2643
11737	2733	2244
11738	2733	2370
11739	2733	2382
11740	2733	2622
11741	2733	2643
11742	2733	2663
11743	2733	2816
11744	2734	2186
11745	2734	2313
11746	2734	2407
11747	2734	2541
11748	2734	2766
11749	2735	2432
11750	2735	2521
11751	2735	2548
11752	2735	2826
11753	2736	2084
11754	2736	2182
11755	2736	2308
11756	2736	2421
11757	2736	2746
11758	2737	2099
11759	2737	2498
11760	2737	2668
11761	2737	2757
11762	2737	2809
11763	2737	2814
11764	2738	2209
11765	2738	2303
11766	2738	2367
11767	2738	2399
11768	2738	2416
11769	2738	2549
11770	2738	2648
11771	2738	2759
11772	2738	2823
11773	2739	2187
11774	2739	2652
11775	2739	2683
11776	2739	2814
11777	2740	2048
11778	2740	2055
11779	2740	2263
11780	2740	2342
11781	2740	2393
11782	2740	2406
11783	2740	2673
11784	2740	2760
11785	2740	2820
11786	2741	2312
11787	2741	2447
11788	2741	2533
11789	2741	2685
11790	2741	2764
11791	2742	2069
11792	2742	2478
11793	2742	2626
11794	2742	2678
11795	2742	2755
11796	2742	2812
11797	2743	2209
11798	2743	2238
11799	2743	2390
11800	2743	2401
11801	2743	2677
11802	2743	2758
11803	2743	2823
11804	2744	2250
11805	2744	2380
11806	2744	2392
11807	2744	2467
11808	2744	2491
11809	2745	2399
11810	2745	2412
11811	2745	2474
11812	2745	2509
11813	2745	2515
11814	2745	2580
11815	2745	2770
11816	2745	2775
11817	2746	2308
11818	2746	2417
11819	2746	2421
11820	2746	2489
11821	2746	2736
11822	2746	2781
11823	2747	2147
11824	2747	2338
11825	2747	2507
11826	2747	2703
11827	2748	2319
11828	2748	2530
11829	2748	2593
11830	2748	2628
11831	2748	2714
11832	2748	2819
11833	2749	2348
11834	2749	2509
11835	2749	2550
11836	2749	2576
11837	2750	2117
11838	2750	2284
11839	2750	2287
11840	2750	2410
11841	2750	2492
11842	2750	2510
11843	2750	2530
11844	2750	2819
11845	2751	2504
11846	2751	2553
11847	2751	2721
11848	2751	2722
11849	2751	2811
11850	2752	2457
11851	2752	2719
11852	2752	2823
11853	2753	2498
11854	2753	2701
11855	2753	2713
11856	2753	2814
11857	2754	2499
11858	2754	2517
11859	2754	2578
11860	2754	2729
11861	2754	2775
11862	2754	2780
11863	2754	2825
11864	2755	2344
11865	2755	2351
11866	2755	2484
11867	2755	2637
11868	2755	2682
11869	2755	2715
11870	2755	2742
11871	2755	2820
11872	2756	2134
11873	2756	2448
11874	2756	2510
11875	2756	2687
11876	2756	2705
11877	2756	2816
11878	2756	2819
11879	2757	2099
11880	2757	2454
11881	2757	2498
11882	2757	2526
11883	2757	2726
11884	2757	2737
11885	2757	2817
11886	2758	2367
11887	2758	2517
11888	2758	2568
11889	2758	2743
11890	2758	2823
11891	2759	2110
11892	2759	2515
11893	2759	2550
11894	2759	2560
11895	2759	2597
11896	2759	2648
11897	2759	2738
11898	2759	2823
11899	2760	2106
11900	2760	2324
11901	2760	2426
11902	2760	2538
11903	2760	2673
11904	2760	2725
11905	2760	2740
11906	2760	2820
11907	2761	2145
11908	2761	2288
11909	2761	2381
11910	2761	2480
11911	2761	2569
11912	2761	2672
11913	2761	2773
11914	2762	2490
11915	2762	2511
11916	2762	2539
11917	2762	2592
11918	2762	2702
11919	2762	2774
11920	2762	2782
11921	2762	2822
11922	2762	2824
11923	2763	2100
11924	2763	2300
11925	2763	2464
11926	2763	2485
11927	2763	2553
11928	2763	2711
11929	2763	2815
11930	2764	2312
11931	2764	2394
11932	2764	2497
11933	2764	2533
11934	2764	2667
11935	2764	2741
11936	2764	2821
11937	2765	2374
11938	2765	2638
11939	2765	2704
11940	2766	2346
11941	2766	2406
11942	2766	2407
11943	2766	2477
11944	2766	2501
11945	2766	2538
11946	2766	2686
11947	2766	2723
11948	2766	2734
11949	2766	2812
11950	2766	2820
11951	2767	2337
11952	2767	2452
11953	2767	2540
11954	2767	2551
11955	2767	2708
11956	2767	2772
11957	2767	2777
11958	2767	2822
11959	2767	2826
11960	2768	2336
11961	2768	2423
11962	2768	2524
11963	2768	2731
11964	2768	2816
11965	2769	2516
11966	2769	2523
11967	2769	2577
11968	2769	2598
11969	2769	2789
11970	2770	2437
11971	2770	2549
11972	2770	2595
11973	2770	2597
11974	2770	2745
11975	2770	2783
11976	2771	2357
11977	2771	2430
11978	2771	2505
11979	2771	2544
11980	2771	2592
11981	2771	2610
11982	2771	2710
11983	2771	2786
11984	2771	2789
11985	2771	2822
11986	2772	2512
11987	2772	2542
11988	2772	2590
11989	2772	2708
11990	2772	2767
11991	2772	2787
11992	2772	2822
11993	2772	2826
11994	2773	2469
11995	2773	2513
11996	2773	2558
11997	2773	2583
11998	2773	2609
11999	2773	2724
12000	2773	2761
12001	2773	2786
12002	2774	2432
12003	2774	2433
12004	2774	2563
12005	2774	2586
12006	2774	2589
12007	2774	2606
12008	2774	2762
12009	2774	2788
12010	2774	2826
12011	2775	2399
12012	2775	2515
12013	2775	2517
12014	2775	2528
12015	2775	2573
12016	2775	2578
12017	2775	2596
12018	2775	2745
12019	2775	2754
12020	2775	2783
12021	2775	2823
12022	2776	2400
12023	2776	2557
12024	2776	2584
12025	2776	2601
12026	2776	2607
12027	2776	2728
12028	2776	2824
12029	2777	2422
12030	2777	2536
12031	2777	2767
12032	2777	2787
12033	2777	2824
12034	2778	2173
12035	2778	2442
12036	2778	2537
12037	2778	2605
12038	2779	2551
12039	2779	2569
12040	2779	2582
12041	2779	2589
12042	2779	2716
12043	2779	2826
12044	2780	2729
12045	2780	2754
12046	2780	2783
12047	2780	2825
12048	2781	2220
12049	2781	2443
12050	2781	2486
12051	2781	2585
12052	2781	2746
12053	2781	2785
12054	2782	2472
12055	2782	2503
12056	2782	2520
12057	2782	2610
12058	2782	2702
12059	2782	2762
12060	2782	2788
12061	2782	2822
12062	2782	2824
12063	2783	2549
12064	2783	2597
12065	2783	2600
12066	2783	2604
12067	2783	2612
12068	2783	2770
12069	2783	2775
12070	2783	2780
12071	2783	2823
12072	2784	2578
12073	2784	2602
12074	2784	2825
12075	2785	2296
12076	2785	2568
12077	2785	2611
12078	2785	2612
12079	2785	2781
12080	2785	2823
12081	2786	2357
12082	2786	2505
12083	2786	2548
12084	2786	2558
12085	2786	2606
12086	2786	2613
12087	2786	2771
12088	2786	2773
12089	2786	2826
12090	2787	2512
12091	2787	2532
12092	2787	2566
12093	2787	2599
12094	2787	2601
12095	2787	2603
12096	2787	2614
12097	2787	2772
12098	2787	2777
12099	2787	2824
12100	2788	2503
12101	2788	2521
12102	2788	2570
12103	2788	2608
12104	2788	2613
12105	2788	2774
12106	2788	2782
12107	2788	2826
12108	2789	2516
12109	2789	2527
12110	2789	2577
12111	2789	2592
12112	2789	2607
12113	2789	2610
12114	2789	2614
12115	2789	2769
12116	2789	2771
12117	2789	2824
12118	2790	2830
12119	2790	2838
12120	2791	2617
12121	2791	2800
12122	2791	2802
12123	2792	2831
12124	2793	2616
12125	2794	2799
12126	2795	2803
12127	2795	2837
12128	2795	2840
12129	2796	2845
12130	2797	2848
12131	2798	2844
12132	2799	2794
12133	2800	2791
12134	2801	2841
12135	2802	2791
12136	2803	2795
12137	2803	2840
12138	2804	2860
12139	2808	2653
12140	2808	2661
12141	2808	2689
12142	2808	2810
12143	2809	2620
12144	2809	2641
12145	2809	2668
12146	2809	2669
12147	2809	2683
12148	2809	2713
12149	2809	2737
12150	2809	2814
12151	2809	2817
12152	2810	2661
12153	2810	2690
12154	2810	2694
12155	2810	2711
12156	2810	2722
12157	2810	2808
12158	2810	2811
12159	2810	2815
12160	2811	2654
12161	2811	2690
12162	2811	2711
12163	2811	2721
12164	2811	2751
12165	2811	2810
12166	2812	2621
12167	2812	2626
12168	2812	2642
12169	2812	2645
12170	2812	2678
12171	2812	2686
12172	2812	2692
12173	2812	2712
12174	2812	2723
12175	2812	2742
12176	2812	2766
12177	2812	2820
12178	2813	2651
12179	2813	2658
12180	2813	2659
12181	2813	2666
12182	2813	2671
12183	2813	2676
12184	2813	2704
12185	2814	2652
12186	2814	2668
12187	2814	2701
12188	2814	2737
12189	2814	2739
12190	2814	2753
12191	2814	2809
12192	2815	2619
12193	2815	2694
12194	2815	2722
12195	2815	2727
12196	2815	2763
12197	2815	2810
12198	2816	2622
12199	2816	2625
12200	2816	2643
12201	2816	2644
12202	2816	2663
12203	2816	2665
12204	2816	2687
12205	2816	2705
12206	2816	2714
12207	2816	2733
12208	2816	2756
12209	2816	2768
12210	2816	2819
12211	2817	2620
12212	2817	2650
12213	2817	2669
12214	2817	2713
12215	2817	2726
12216	2817	2757
12217	2817	2809
12218	2818	2623
12219	2818	2657
12220	2818	2662
12221	2818	2709
12222	2818	2821
12223	2819	2628
12224	2819	2674
12225	2819	2687
12226	2819	2705
12227	2819	2720
12228	2819	2748
12229	2819	2750
12230	2819	2756
12231	2819	2816
12232	2820	2637
12233	2820	2673
12234	2820	2682
12235	2820	2686
12236	2820	2699
12237	2820	2707
12238	2820	2715
12239	2820	2723
12240	2820	2740
12241	2820	2755
12242	2820	2760
12243	2820	2766
12244	2820	2812
12245	2821	2630
12246	2821	2664
12247	2821	2667
12248	2821	2693
12249	2821	2700
12250	2821	2764
12251	2821	2818
12252	2822	2688
12253	2822	2702
12254	2822	2708
12255	2822	2762
12256	2822	2767
12257	2822	2771
12258	2822	2772
12259	2822	2782
12260	2822	2824
12261	2822	2826
12262	2823	2648
12263	2823	2719
12264	2823	2738
12265	2823	2743
12266	2823	2752
12267	2823	2758
12268	2823	2759
12269	2823	2775
12270	2823	2783
12271	2823	2785
12272	2824	2702
12273	2824	2717
12274	2824	2728
12275	2824	2762
12276	2824	2776
